match_id,innings_num,over_number,runs_in_over,wickets_in_over,boundaries_in_over,dot_balls,current_run_rate,required_run_rate
1359475,1.0,0,2.0,0.0,0.0,4.0,2.0,
1359475,1.0,1,11.0,0.0,2.0,1.0,6.5,
1359475,1.0,2,1.0,1.0,0.0,4.0,4.67,
1359475,1.0,3,15.0,0.0,3.0,2.0,7.25,
1359475,1.0,4,17.0,0.0,3.0,1.0,9.2,
1359475,1.0,5,5.0,1.0,1.0,3.0,8.5,
1359475,1.0,6,13.0,0.0,2.0,3.0,9.14,
1359475,1.0,7,8.0,1.0,1.0,0.0,9.0,
1359475,1.0,8,18.0,0.0,3.0,3.0,10.0,
1359475,1.0,9,3.0,0.0,0.0,3.0,9.3,
1359475,1.0,10,7.0,0.0,1.0,4.0,9.09,
1359475,1.0,11,14.0,0.0,2.0,2.0,9.5,
1359475,1.0,12,7.0,1.0,1.0,1.0,9.31,
1359475,1.0,13,4.0,0.0,0.0,2.0,8.93,
1359475,1.0,14,8.0,0.0,1.0,1.0,8.87,
1359475,1.0,15,7.0,0.0,0.0,1.0,8.75,
1359475,1.0,16,11.0,0.0,1.0,1.0,8.88,
1359475,1.0,17,4.0,2.0,0.0,0.0,8.61,
1359475,1.0,18,10.0,1.0,1.0,1.0,8.68,
1359475,1.0,19,13.0,0.0,2.0,1.0,8.9,
1359475,1.0,20,0.0,0.0,0.0,0.0,,
1359475,2.0,0,3.0,0.0,0.0,4.0,3.0,9.26
1359475,2.0,1,15.0,0.0,3.0,2.0,9.0,8.94
1359475,2.0,2,11.0,0.0,1.0,0.0,9.67,8.82
1359475,2.0,3,12.0,1.0,2.0,1.0,10.25,8.62
1359475,2.0,4,15.0,0.0,2.0,1.0,11.2,8.2
1359475,2.0,5,9.0,0.0,2.0,3.0,10.83,8.14
1359475,2.0,6,6.0,0.0,0.0,2.0,10.14,8.31
1359475,2.0,7,11.0,0.0,2.0,1.0,10.25,8.08
1359475,2.0,8,7.0,0.0,0.0,1.0,9.89,8.18
1359475,2.0,9,4.0,1.0,0.0,2.0,9.3,8.6
1359475,2.0,10,13.0,0.0,2.0,1.0,9.64,8.11
1359475,2.0,11,5.0,0.0,0.0,1.0,9.25,8.5
1359475,2.0,12,3.0,1.0,0.0,3.0,8.77,9.29
1359475,2.0,13,13.0,0.0,2.0,1.0,9.07,8.67
1359475,2.0,14,11.0,1.0,1.0,0.0,9.2,8.2
1359475,2.0,15,7.0,0.0,1.0,2.0,9.06,8.5
1359475,2.0,16,4.0,0.0,0.0,2.0,8.76,10.0
1359475,2.0,17,7.0,1.0,1.0,3.0,8.67,11.5
1359475,2.0,18,15.0,0.0,3.0,2.0,9.0,8.0
1359475,2.0,19,11.0,0.0,2.0,0.0,9.41,0.0
1359475,2.0,20,0.0,0.0,0.0,0.0,,
1359476,1.0,0,9.0,0.0,1.0,3.0,9.0,
1359476,1.0,1,14.0,1.0,3.0,2.0,11.5,
1359476,1.0,2,1.0,0.0,0.0,5.0,8.0,
1359476,1.0,3,12.0,0.0,2.0,1.0,9.0,
1359476,1.0,4,14.0,0.0,3.0,3.0,10.0,
1359476,1.0,5,6.0,0.0,1.0,3.0,9.33,
1359476,1.0,6,13.0,0.0,2.0,2.0,9.86,
1359476,1.0,7,10.0,0.0,1.0,1.0,9.88,
1359476,1.0,8,12.0,0.0,1.0,2.0,10.11,
1359476,1.0,9,9.0,0.0,1.0,0.0,10.0,
1359476,1.0,10,9.0,1.0,1.0,1.0,9.91,
1359476,1.0,11,12.0,0.0,1.0,1.0,10.08,
1359476,1.0,12,8.0,0.0,1.0,1.0,9.92,
1359476,1.0,13,13.0,1.0,2.0,1.0,10.14,
1359476,1.0,14,1.0,1.0,0.0,4.0,9.53,
1359476,1.0,15,10.0,0.0,1.0,2.0,9.56,
1359476,1.0,16,11.0,0.0,1.0,1.0,9.65,
1359476,1.0,17,4.0,1.0,0.0,2.0,9.33,
1359476,1.0,18,8.0,0.0,1.0,1.0,9.26,
1359476,1.0,19,15.0,0.0,2.0,1.0,9.55,
1359476,1.0,20,0.0,0.0,0.0,0.0,,
1359476,2.0,0,13.0,0.0,2.0,1.0,13.0,9.42
1359476,2.0,1,4.0,2.0,1.0,3.0,8.5,9.72
1359476,2.0,2,7.0,0.0,1.0,2.0,8.0,9.88
1359476,2.0,3,5.0,0.0,1.0,4.0,7.25,10.19
1359476,2.0,4,6.0,1.0,1.0,3.0,7.0,10.47
1359476,2.0,5,11.0,0.0,2.0,2.0,7.67,10.43
1359476,2.0,6,4.0,0.0,0.0,2.0,7.14,10.92
1359476,2.0,7,10.0,0.0,1.0,0.0,7.5,11.0
1359476,2.0,8,15.0,0.0,3.0,2.0,8.33,10.64
1359476,2.0,9,5.0,1.0,0.0,1.0,8.0,11.2
1359476,2.0,10,3.0,1.0,0.0,2.0,7.55,12.11
1359476,2.0,11,8.0,0.0,1.0,2.0,7.58,12.62
1359476,2.0,12,9.0,0.0,1.0,2.0,7.69,13.14
1359476,2.0,13,18.0,0.0,1.0,1.0,8.43,12.33
1359476,2.0,14,18.0,1.0,3.0,0.0,9.07,11.2
1359476,2.0,15,10.0,1.0,1.0,0.0,9.12,11.5
1359476,2.0,16,0.0,0.0,0.0,0.0,,
1359476,2.0,20,0.0,0.0,0.0,1.0,,
1359477,1.0,0,1.0,0.0,0.0,5.0,1.0,
1359477,1.0,1,5.0,0.0,0.0,3.0,3.0,
1359477,1.0,2,6.0,0.0,1.0,3.0,4.0,
1359477,1.0,3,7.0,1.0,1.0,3.0,4.75,
1359477,1.0,4,6.0,0.0,0.0,1.0,5.0,
1359477,1.0,5,5.0,0.0,0.0,2.0,5.0,
1359477,1.0,6,16.0,0.0,2.0,0.0,6.57,
1359477,1.0,7,14.0,0.0,2.0,2.0,7.5,
1359477,1.0,8,13.0,0.0,1.0,0.0,8.11,
1359477,1.0,9,16.0,0.0,2.0,1.0,8.9,
1359477,1.0,10,9.0,1.0,1.0,1.0,8.91,
1359477,1.0,11,3.0,1.0,0.0,2.0,8.42,
1359477,1.0,12,11.0,0.0,1.0,0.0,8.62,
1359477,1.0,13,5.0,0.0,0.0,2.0,8.36,
1359477,1.0,14,10.0,1.0,2.0,3.0,8.47,
1359477,1.0,15,4.0,0.0,0.0,3.0,8.19,
1359477,1.0,16,19.0,0.0,3.0,1.0,8.82,
1359477,1.0,17,7.0,0.0,0.0,1.0,8.72,
1359477,1.0,18,14.0,1.0,2.0,1.0,9.0,
1359477,1.0,19,22.0,1.0,3.0,0.0,9.65,
1359477,1.0,20,0.0,0.0,0.0,0.0,,
1359477,2.0,0,7.0,0.0,1.0,3.0,7.0,9.84
1359477,2.0,1,17.0,0.0,3.0,0.0,12.0,9.44
1359477,2.0,2,9.0,0.0,2.0,3.0,11.0,9.47
1359477,2.0,3,7.0,0.0,1.0,3.0,10.0,9.62
1359477,2.0,4,2.0,2.0,0.0,4.0,8.4,10.13
1359477,2.0,5,5.0,0.0,1.0,4.0,7.83,10.5
1359477,2.0,6,1.0,1.0,0.0,4.0,6.86,11.23
1359477,2.0,7,5.0,0.0,0.0,2.0,6.62,11.75
1359477,2.0,8,5.0,0.0,0.0,2.0,6.44,12.36
1359477,2.0,9,17.0,0.0,3.0,0.0,7.5,11.9
1359477,2.0,10,5.0,0.0,0.0,2.0,7.27,12.67
1359477,2.0,11,6.0,1.0,1.0,2.0,7.17,13.5
1359477,2.0,12,7.0,0.0,0.0,1.0,7.15,14.43
1359477,2.0,13,3.0,1.0,0.0,2.0,6.86,16.33
1359477,2.0,14,14.0,0.0,2.0,0.0,7.33,16.8
1359477,2.0,15,3.0,2.0,0.0,2.0,7.06,20.25
1359477,2.0,16,4.0,0.0,0.0,2.0,6.88,25.67
1359477,2.0,17,14.0,0.0,2.0,1.0,7.28,31.5
1359477,2.0,18,8.0,0.0,0.0,3.0,7.32,36.0
1359477,2.0,19,4.0,2.0,1.0,3.0,7.15,36.0
1359477,2.0,20,0.0,0.0,0.0,0.0,,
1359478,1.0,0,6.0,0.0,1.0,4.0,6.0,
1359478,1.0,1,14.0,0.0,2.0,2.0,10.0,
1359478,1.0,2,17.0,0.0,3.0,1.0,12.33,
1359478,1.0,3,19.0,0.0,3.0,1.0,14.0,
1359478,1.0,4,17.0,0.0,4.0,1.0,14.6,
1359478,1.0,5,12.0,1.0,3.0,2.0,14.17,
1359478,1.0,6,8.0,0.0,1.0,2.0,13.29,
1359478,1.0,7,12.0,0.0,2.0,0.0,13.12,
1359478,1.0,8,5.0,0.0,0.0,2.0,12.22,
1359478,1.0,9,12.0,0.0,2.0,2.0,12.2,
1359478,1.0,10,10.0,0.0,1.0,1.0,12.0,
1359478,1.0,11,3.0,0.0,0.0,3.0,11.25,
1359478,1.0,12,6.0,1.0,1.0,2.0,10.85,
1359478,1.0,13,10.0,0.0,1.0,1.0,10.79,
1359478,1.0,14,9.0,1.0,1.0,0.0,10.67,
1359478,1.0,15,10.0,0.0,1.0,1.0,10.62,
1359478,1.0,16,3.0,1.0,0.0,2.0,10.18,
1359478,1.0,17,13.0,0.0,2.0,1.0,10.33,
1359478,1.0,18,7.0,1.0,1.0,1.0,10.16,
1359478,1.0,19,10.0,0.0,1.0,2.0,10.15,
1359478,1.0,20,0.0,0.0,0.0,0.0,,
1359478,2.0,0,0.0,2.0,0.0,4.0,0.0,10.74
1359478,2.0,1,7.0,0.0,1.0,3.0,3.5,10.94
1359478,2.0,2,5.0,0.0,1.0,4.0,4.0,11.29
1359478,2.0,3,5.0,0.0,1.0,4.0,4.25,11.69
1359478,2.0,4,3.0,0.0,0.0,3.0,4.0,12.27
1359478,2.0,5,10.0,0.0,1.0,1.0,5.0,12.43
1359478,2.0,6,4.0,1.0,0.0,2.0,4.86,13.08
1359478,2.0,7,4.0,0.0,0.0,3.0,4.75,13.83
1359478,2.0,8,8.0,1.0,1.0,2.0,5.11,14.36
1359478,2.0,9,2.0,1.0,0.0,3.0,4.8,15.6
1359478,2.0,10,4.0,1.0,0.0,1.0,4.73,16.89
1359478,2.0,11,11.0,0.0,1.0,3.0,5.25,17.62
1359478,2.0,12,12.0,0.0,1.0,1.0,5.77,18.43
1359478,2.0,13,6.0,1.0,0.0,1.0,5.79,20.5
1359478,2.0,14,4.0,0.0,0.0,3.0,5.67,23.8
1359478,2.0,15,4.0,0.0,0.0,2.0,5.56,28.75
1359478,2.0,16,3.0,0.0,0.0,3.0,5.41,36.0
1359478,2.0,17,3.0,1.0,0.0,3.0,5.28,36.0
1359478,2.0,18,13.0,0.0,2.0,2.0,5.68,36.0
1359478,2.0,19,23.0,0.0,3.0,1.0,6.55,36.0
1359478,2.0,20,0.0,0.0,0.0,0.0,,
1359479,1.0,0,2.0,0.0,0.0,4.0,2.0,
1359479,1.0,1,9.0,0.0,2.0,3.0,5.5,
1359479,1.0,2,1.0,1.0,0.0,4.0,4.0,
1359479,1.0,3,5.0,1.0,1.0,3.0,4.25,
1359479,1.0,4,2.0,0.0,0.0,5.0,3.8,
1359479,1.0,5,10.0,1.0,1.0,1.0,4.83,
1359479,1.0,6,8.0,0.0,1.0,1.0,5.29,
1359479,1.0,7,6.0,0.0,0.0,1.0,5.38,
1359479,1.0,8,9.0,1.0,2.0,2.0,5.78,
1359479,1.0,9,3.0,0.0,0.0,3.0,5.5,
1359479,1.0,10,7.0,0.0,1.0,3.0,5.64,
1359479,1.0,11,16.0,0.0,2.0,0.0,6.5,
1359479,1.0,12,7.0,0.0,1.0,2.0,6.54,
1359479,1.0,13,14.0,1.0,2.0,1.0,7.07,
1359479,1.0,14,3.0,0.0,0.0,3.0,6.8,
1359479,1.0,15,9.0,1.0,1.0,0.0,6.94,
1359479,1.0,16,12.0,0.0,2.0,3.0,7.24,
1359479,1.0,17,10.0,1.0,1.0,1.0,7.39,
1359479,1.0,18,16.0,0.0,2.0,2.0,7.84,
1359479,1.0,19,22.0,0.0,3.0,0.0,8.55,
1359479,1.0,20,0.0,0.0,0.0,0.0,,
1359479,2.0,0,5.0,0.0,0.0,2.0,5.0,8.79
1359479,2.0,1,9.0,0.0,1.0,3.0,7.0,8.78
1359479,2.0,2,16.0,0.0,3.0,3.0,10.0,8.35
1359479,2.0,3,10.0,0.0,2.0,4.0,10.0,8.25
1359479,2.0,4,5.0,0.0,1.0,4.0,9.0,8.47
1359479,2.0,5,8.0,0.0,1.0,1.0,8.83,8.5
1359479,2.0,6,5.0,0.0,0.0,1.0,8.29,8.77
1359479,2.0,7,17.0,0.0,3.0,1.0,9.38,8.08
1359479,2.0,8,5.0,0.0,1.0,4.0,8.89,8.36
1359479,2.0,9,17.0,0.0,2.0,0.0,9.7,7.5
1359479,2.0,10,11.0,0.0,1.0,2.0,9.82,7.11
1359479,2.0,11,5.0,0.0,0.0,3.0,9.42,7.38
1359479,2.0,12,16.0,0.0,3.0,1.0,9.92,6.14
1359479,2.0,13,10.0,0.0,1.0,2.0,9.93,5.5
1359479,2.0,14,9.0,1.0,1.0,2.0,9.87,4.8
1359479,2.0,15,13.0,1.0,2.0,2.0,10.06,2.75
1359479,2.0,16,11.0,0.0,2.0,0.0,10.53,0.0
1359479,2.0,17,0.0,0.0,0.0,0.0,,
1359479,2.0,20,1.0,0.0,0.0,0.0,,
1359480,1.0,0,6.0,0.0,0.0,1.0,6.0,
1359480,1.0,1,17.0,0.0,2.0,2.0,11.5,
1359480,1.0,2,10.0,0.0,1.0,0.0,11.0,
1359480,1.0,3,7.0,0.0,1.0,2.0,10.0,
1359480,1.0,4,20.0,0.0,3.0,2.0,12.0,
1359480,1.0,5,19.0,0.0,4.0,1.0,13.17,
1359480,1.0,6,7.0,0.0,0.0,1.0,12.29,
1359480,1.0,7,15.0,0.0,2.0,1.0,12.62,
1359480,1.0,8,9.0,0.0,1.0,0.0,12.22,
1359480,1.0,9,4.0,1.0,0.0,3.0,11.4,
1359480,1.0,10,6.0,1.0,1.0,2.0,10.91,
1359480,1.0,11,5.0,0.0,0.0,2.0,10.42,
1359480,1.0,12,12.0,0.0,2.0,2.0,10.54,
1359480,1.0,13,13.0,1.0,2.0,2.0,10.71,
1359480,1.0,14,14.0,0.0,3.0,1.0,10.93,
1359480,1.0,15,6.0,1.0,1.0,3.0,10.62,
1359480,1.0,16,8.0,1.0,1.0,0.0,10.47,
1359480,1.0,17,16.0,0.0,2.0,0.0,10.78,
1359480,1.0,18,9.0,0.0,1.0,0.0,10.68,
1359480,1.0,19,14.0,2.0,2.0,0.0,10.85,
1359480,1.0,20,0.0,0.0,0.0,0.0,,
1359480,2.0,1,0.0,0.0,0.0,0.0,,
1359480,2.0,2,13.0,0.0,3.0,3.0,4.33,12.06
1359480,2.0,3,18.0,0.0,2.0,2.0,7.75,11.69
1359480,2.0,4,17.0,0.0,3.0,0.0,9.6,11.33
1359480,2.0,5,7.0,1.0,0.0,2.0,9.17,11.64
1359480,2.0,6,2.0,1.0,0.0,3.0,8.14,12.38
1359480,2.0,7,2.0,1.0,0.0,3.0,7.38,13.25
1359480,2.0,8,12.0,0.0,1.0,0.0,7.89,13.36
1359480,2.0,9,9.0,1.0,1.0,1.0,8.0,13.8
1359480,2.0,10,5.0,0.0,0.0,1.0,7.73,14.78
1359480,2.0,11,15.0,0.0,3.0,2.0,8.33,14.75
1359480,2.0,12,3.0,0.0,0.0,3.0,7.92,16.43
1359480,2.0,13,8.0,1.0,0.0,0.0,7.93,17.83
1359480,2.0,14,14.0,0.0,2.0,2.0,8.33,18.6
1359480,2.0,15,6.0,1.0,0.0,1.0,8.19,21.75
1359480,2.0,16,18.0,0.0,1.0,0.0,8.76,23.0
1359480,2.0,17,7.0,0.0,0.0,0.0,8.67,31.0
1359480,2.0,18,9.0,0.0,0.0,2.0,8.68,36.0
1359480,2.0,19,15.0,1.0,2.0,2.0,9.0,36.0
1359480,2.0,20,0.0,0.0,0.0,0.0,,
1359481,1.0,0,11.0,0.0,1.0,5.0,11.0,
1359481,1.0,1,9.0,0.0,1.0,2.0,10.0,
1359481,1.0,2,9.0,1.0,1.0,3.0,9.67,
1359481,1.0,3,4.0,0.0,1.0,5.0,8.25,
1359481,1.0,4,9.0,1.0,2.0,2.0,8.4,
1359481,1.0,5,10.0,0.0,2.0,2.0,8.67,
1359481,1.0,6,11.0,0.0,2.0,3.0,9.0,
1359481,1.0,7,4.0,0.0,0.0,2.0,8.38,
1359481,1.0,8,3.0,2.0,0.0,2.0,7.78,
1359481,1.0,9,8.0,0.0,1.0,1.0,7.8,
1359481,1.0,10,10.0,0.0,1.0,2.0,8.0,
1359481,1.0,11,12.0,0.0,1.0,0.0,8.33,
1359481,1.0,12,7.0,1.0,1.0,1.0,8.23,
1359481,1.0,13,5.0,0.0,1.0,4.0,8.0,
1359481,1.0,14,9.0,0.0,1.0,2.0,8.07,
1359481,1.0,15,5.0,0.0,0.0,2.0,7.88,
1359481,1.0,16,6.0,1.0,1.0,2.0,7.76,
1359481,1.0,17,9.0,0.0,1.0,2.0,7.83,
1359481,1.0,18,9.0,1.0,1.0,1.0,7.89,
1359481,1.0,19,12.0,1.0,2.0,2.0,8.1,
1359481,1.0,20,0.0,0.0,0.0,0.0,,
1359481,2.0,0,14.0,0.0,3.0,3.0,14.0,7.84
1359481,2.0,1,8.0,0.0,2.0,4.0,11.0,7.83
1359481,2.0,2,8.0,1.0,0.0,2.0,10.0,7.82
1359481,2.0,3,6.0,0.0,1.0,3.0,9.0,7.94
1359481,2.0,4,13.0,1.0,2.0,2.0,9.8,7.6
1359481,2.0,5,5.0,1.0,1.0,3.0,9.0,7.79
1359481,2.0,6,8.0,0.0,0.0,1.0,8.86,7.77
1359481,2.0,7,4.0,0.0,0.0,2.0,8.25,8.08
1359481,2.0,8,8.0,0.0,1.0,1.0,8.22,8.09
1359481,2.0,9,9.0,0.0,1.0,1.0,8.3,8.0
1359481,2.0,10,8.0,0.0,1.0,2.0,8.27,8.0
1359481,2.0,11,10.0,0.0,1.0,0.0,8.42,7.75
1359481,2.0,12,5.0,0.0,0.0,2.0,8.15,8.14
1359481,2.0,13,6.0,1.0,0.0,0.0,8.0,8.5
1359481,2.0,14,5.0,0.0,0.0,2.0,7.8,9.2
1359481,2.0,15,20.0,0.0,3.0,0.0,8.56,6.5
1359481,2.0,16,14.0,0.0,2.0,0.0,8.88,4.0
1359481,2.0,17,10.0,0.0,1.0,1.0,8.94,1.0
1359481,2.0,18,2.0,0.0,0.0,0.0,8.97,0.0
1359481,2.0,19,0.0,0.0,0.0,0.0,,
1359481,2.0,20,0.0,0.0,0.0,1.0,,
1359482,1.0,0,7.0,0.0,1.0,4.0,7.0,
1359482,1.0,1,9.0,0.0,1.0,3.0,8.0,
1359482,1.0,2,10.0,0.0,2.0,2.0,8.67,
1359482,1.0,3,19.0,0.0,4.0,2.0,11.25,
1359482,1.0,4,11.0,0.0,2.0,2.0,11.2,
1359482,1.0,5,7.0,0.0,1.0,2.0,10.5,
1359482,1.0,6,5.0,0.0,0.0,1.0,9.71,
1359482,1.0,7,9.0,0.0,1.0,2.0,9.62,
1359482,1.0,8,9.0,0.0,1.0,2.0,9.56,
1359482,1.0,9,6.0,1.0,0.0,0.0,9.2,
1359482,1.0,10,3.0,0.0,0.0,3.0,8.64,
1359482,1.0,11,18.0,0.0,3.0,0.0,9.42,
1359482,1.0,12,11.0,0.0,1.0,1.0,9.54,
1359482,1.0,13,16.0,0.0,3.0,0.0,10.0,
1359482,1.0,14,12.0,0.0,1.0,0.0,10.13,
1359482,1.0,15,7.0,1.0,1.0,2.0,9.94,
1359482,1.0,16,6.0,1.0,0.0,0.0,9.71,
1359482,1.0,17,9.0,0.0,1.0,2.0,9.67,
1359482,1.0,18,16.0,0.0,2.0,1.0,10.0,
1359482,1.0,19,7.0,1.0,1.0,1.0,9.85,
1359482,1.0,20,0.0,0.0,0.0,0.0,,
1359482,2.0,0,7.0,0.0,1.0,4.0,7.0,10.05
1359482,2.0,1,9.0,1.0,1.0,3.0,8.0,10.11
1359482,2.0,2,9.0,0.0,1.0,2.0,8.33,10.18
1359482,2.0,3,14.0,1.0,2.0,1.0,9.75,9.94
1359482,2.0,4,9.0,0.0,2.0,3.0,9.6,10.0
1359482,2.0,5,9.0,1.0,2.0,2.0,9.5,10.07
1359482,2.0,6,6.0,0.0,0.0,2.0,9.0,10.38
1359482,2.0,7,7.0,0.0,1.0,2.0,8.75,10.67
1359482,2.0,8,11.0,0.0,0.0,1.0,9.0,10.64
1359482,2.0,9,8.0,0.0,0.0,0.0,8.9,10.9
1359482,2.0,10,2.0,1.0,0.0,3.0,8.27,11.89
1359482,2.0,11,11.0,0.0,1.0,2.0,8.5,12.0
1359482,2.0,12,13.0,0.0,2.0,1.0,8.85,11.86
1359482,2.0,13,6.0,0.0,1.0,3.0,8.64,12.83
1359482,2.0,14,3.0,2.0,0.0,2.0,8.27,14.8
1359482,2.0,15,5.0,0.0,0.0,1.0,8.06,17.25
1359482,2.0,16,16.0,0.0,2.0,0.0,8.53,17.67
1359482,2.0,17,19.0,0.0,3.0,0.0,9.11,17.0
1359482,2.0,18,18.0,0.0,3.0,1.0,9.58,16.0
1359482,2.0,19,10.0,0.0,1.0,0.0,9.6,36.0
1359482,2.0,20,0.0,0.0,0.0,0.0,,
1359483,1.0,0,9.0,0.0,1.0,5.0,9.0,
1359483,1.0,1,3.0,0.0,0.0,3.0,6.0,
1359483,1.0,2,14.0,0.0,3.0,2.0,8.67,
1359483,1.0,3,0.0,2.0,0.0,4.0,6.5,
1359483,1.0,4,15.0,0.0,1.0,3.0,8.2,
1359483,1.0,5,6.0,0.0,1.0,3.0,7.83,
1359483,1.0,6,4.0,1.0,0.0,2.0,7.29,
1359483,1.0,7,6.0,0.0,1.0,3.0,7.12,
1359483,1.0,8,14.0,0.0,2.0,0.0,7.89,
1359483,1.0,9,8.0,0.0,1.0,3.0,7.9,
1359483,1.0,10,8.0,0.0,1.0,2.0,7.91,
1359483,1.0,11,7.0,2.0,1.0,1.0,7.83,
1359483,1.0,12,19.0,0.0,3.0,0.0,8.69,
1359483,1.0,13,11.0,0.0,1.0,0.0,8.86,
1359483,1.0,14,16.0,0.0,2.0,0.0,9.33,
1359483,1.0,15,7.0,0.0,1.0,3.0,9.19,
1359483,1.0,16,13.0,0.0,2.0,0.0,9.41,
1359483,1.0,17,15.0,0.0,1.0,2.0,9.72,
1359483,1.0,18,17.0,1.0,3.0,2.0,10.11,
1359483,1.0,19,12.0,1.0,2.0,0.0,10.2,
1359483,1.0,20,0.0,0.0,0.0,0.0,,
1359483,2.0,0,10.0,0.0,2.0,2.0,10.0,10.26
1359483,2.0,1,2.0,0.0,0.0,4.0,6.0,10.72
1359483,2.0,2,7.0,0.0,1.0,3.0,6.33,10.94
1359483,2.0,3,23.0,0.0,4.0,1.0,10.5,10.19
1359483,2.0,4,3.0,1.0,0.0,2.0,9.0,10.67
1359483,2.0,5,5.0,1.0,1.0,3.0,8.33,11.07
1359483,2.0,6,3.0,0.0,0.0,3.0,7.57,11.69
1359483,2.0,7,1.0,2.0,0.0,3.0,6.75,12.58
1359483,2.0,8,7.0,1.0,1.0,1.0,6.78,13.09
1359483,2.0,9,8.0,0.0,1.0,1.0,6.9,13.6
1359483,2.0,10,9.0,0.0,1.0,2.0,7.09,14.11
1359483,2.0,11,6.0,1.0,1.0,2.0,7.0,15.12
1359483,2.0,12,2.0,2.0,0.0,3.0,6.62,17.0
1359483,2.0,13,9.0,0.0,1.0,1.0,6.79,18.33
1359483,2.0,14,7.0,1.0,1.0,1.0,6.8,20.6
1359483,2.0,15,7.0,0.0,1.0,3.0,6.81,24.0
1359483,2.0,16,12.0,0.0,2.0,2.0,7.12,28.0
1359483,2.0,17,2.0,1.0,0.0,1.0,6.96,35.14
1359483,2.0,18,0.0,0.0,0.0,0.0,,
1359483,2.0,20,4.0,0.0,1.0,0.0,,
1359484,1.0,0,5.0,0.0,0.0,1.0,5.0,
1359484,1.0,1,10.0,0.0,1.0,2.0,7.5,
1359484,1.0,2,6.0,1.0,1.0,2.0,7.0,
1359484,1.0,3,3.0,0.0,0.0,4.0,6.0,
1359484,1.0,4,9.0,0.0,2.0,3.0,6.6,
1359484,1.0,5,10.0,0.0,2.0,2.0,7.17,
1359484,1.0,6,5.0,0.0,0.0,1.0,6.86,
1359484,1.0,7,2.0,2.0,0.0,2.0,6.25,
1359484,1.0,8,5.0,1.0,0.0,1.0,6.11,
1359484,1.0,9,8.0,0.0,1.0,1.0,6.3,
1359484,1.0,10,2.0,0.0,0.0,4.0,5.91,
1359484,1.0,11,4.0,0.0,0.0,2.0,5.75,
1359484,1.0,12,3.0,0.0,0.0,3.0,5.54,
1359484,1.0,13,4.0,0.0,0.0,3.0,5.43,
1359484,1.0,14,7.0,0.0,1.0,2.0,5.53,
1359484,1.0,15,1.0,0.0,0.0,5.0,5.25,
1359484,1.0,16,8.0,0.0,1.0,1.0,5.41,
1359484,1.0,17,10.0,1.0,1.0,0.0,5.67,
1359484,1.0,18,6.0,2.0,1.0,1.0,5.68,
1359484,1.0,19,13.0,0.0,2.0,3.0,6.05,
1359484,1.0,20,0.0,0.0,0.0,0.0,,
1359484,2.0,0,13.0,0.0,1.0,2.0,13.0,5.74
1359484,2.0,1,11.0,0.0,2.0,1.0,12.0,5.44
1359484,2.0,2,5.0,0.0,1.0,4.0,9.67,5.47
1359484,2.0,3,6.0,0.0,1.0,3.0,8.75,5.44
1359484,2.0,4,4.0,1.0,0.0,2.0,7.8,5.53
1359484,2.0,5,6.0,1.0,1.0,4.0,7.5,5.5
1359484,2.0,6,10.0,0.0,1.0,1.0,7.86,5.15
1359484,2.0,7,8.0,0.0,1.0,2.0,7.88,4.92
1359484,2.0,8,9.0,0.0,1.0,2.0,8.0,4.55
1359484,2.0,9,10.0,0.0,1.0,2.0,8.2,4.0
1359484,2.0,10,9.0,0.0,1.0,3.0,8.27,3.44
1359484,2.0,11,5.0,0.0,0.0,2.0,8.0,3.25
1359484,2.0,12,13.0,1.0,2.0,3.0,8.38,1.86
1359484,2.0,13,5.0,0.0,1.0,4.0,8.14,1.33
1359484,2.0,14,4.0,2.0,1.0,3.0,7.87,0.8
1359484,2.0,15,9.0,0.0,1.0,2.0,7.94,0.0
1359484,2.0,16,0.0,0.0,0.0,0.0,,
1359484,2.0,20,0.0,0.0,0.0,1.0,,
1359485,1.0,0,20.0,0.0,5.0,1.0,20.0,
1359485,1.0,1,12.0,0.0,3.0,3.0,16.0,
1359485,1.0,2,7.0,0.0,1.0,2.0,13.0,
1359485,1.0,3,11.0,0.0,1.0,2.0,12.5,
1359485,1.0,4,13.0,0.0,3.0,2.0,12.6,
1359485,1.0,5,5.0,0.0,1.0,4.0,11.33,
1359485,1.0,6,11.0,0.0,2.0,1.0,11.29,
1359485,1.0,7,17.0,0.0,3.0,0.0,12.0,
1359485,1.0,8,2.0,1.0,0.0,3.0,10.89,
1359485,1.0,9,5.0,1.0,0.0,2.0,10.3,
1359485,1.0,10,4.0,0.0,0.0,2.0,9.73,
1359485,1.0,11,5.0,0.0,0.0,2.0,9.33,
1359485,1.0,12,10.0,0.0,1.0,1.0,9.38,
1359485,1.0,13,4.0,1.0,0.0,2.0,9.0,
1359485,1.0,14,4.0,0.0,0.0,3.0,8.67,
1359485,1.0,15,13.0,0.0,2.0,0.0,8.94,
1359485,1.0,16,14.0,0.0,2.0,1.0,9.24,
1359485,1.0,17,11.0,0.0,2.0,2.0,9.33,
1359485,1.0,18,15.0,1.0,2.0,0.0,9.63,
1359485,1.0,19,16.0,0.0,2.0,1.0,9.95,
1359485,1.0,20,0.0,0.0,0.0,0.0,,
1359485,2.0,0,0.0,2.0,0.0,4.0,0.0,10.53
1359485,2.0,1,5.0,0.0,1.0,5.0,2.5,10.83
1359485,2.0,2,9.0,0.0,2.0,3.0,4.67,10.94
